L1N 4H2,(36.56693333333334,-65.78523333333334)
M6B 3S6,(21.8548,-39.72675)
M6G 3T2,(29.1031,-52.94863333333333)
H3B 1A6,(41.71249166666666,-67.43747499999999)
L4L 9S3,(21.8881,-39.8055)
M4E 2C8,(21.842,-39.6498)
H1P 1W2,(22.79785,-36.79045)
H2R 2X5,(30.354699999999998,-49.08033333333333)
M1V 4B3,(21.914,-39.629)
J3V 6A7,(22.75295,-36.68825)
M5A 2H4,(21.8313,-39.68215)
L5N 8C5,(32.698675,-59.835825)
T3G 3T4,(25.5677,-57.0865)
H9S 4R5,(22.7151,-36.91165)
T2B 3M1,(25.5066,-56.999)
L4G 7C6,(22.0053,-39.70895)
H3Z 1H1,(37.89886666666667,-61.33641666666667)
L1Z 0A1,(21.93355,-39.51235)
M5V 1S7,(29.097733333333334,-52.93106666666667)
M5R 2B1,(29.113933333333335,-52.92666666666667)
L5N 8L2,(21.8,-39.8857)
M6H 2T4,(29.107833333333332,-52.952)
M1V 4S4,(29.215333333333334,-52.87093333333333)
M5K 1G8,(21.82395,-39.691)
H8S 2P4,(30.28916666666667,-49.127633333333335)
J4V 2Z5,(22.74175,-36.73385)
M3J 3C1,(29.1737,-52.9779)
L4W 4V4,(21.8182,-39.7981)
M1P 2L9,(36.4726,-66.06743333333333)
M1B 2V5,(21.90035,-39.6199)
M5G 2A1,(21.829,-39.6924)
T2B 3R2,(25.50595,-56.979)
M1S 5J3,(21.89405,-39.6341)
T3M 2N9,(25.4375,-56.98)
J4K 1X9,(22.75665,-36.7498)
M9C 1A4,(21.8047,-39.781)
M5H 1Z4,(21.82545,-39.69105)
M1B 5K9,(21.9069,-39.619)
T3E 7S1,(25.51885,-57.067)
M5C 2H4,(34.92174,-63.49803999999999)
""29732"",(34.81383274336286,-80.6555225663717)
H3T 1X3,(22.74765,-36.8098)
J7V 2N4,(22.702,-37.01535)
H3B 0C3,(36.40236,-58.85492000000001)
M9A 1B5,(32.736925,-59.64645)
T2J 0P7,(43.68691428571429,-97.77442857142857)
L6S 6G3,(29.16476666666667,-53.143166666666666)
M1V 0C8,(32.85385,-59.467324999999995)
L4Z 1Y5,(29.0672,-53.09309999999999)
M9M 2E9,(21.875,-39.7771)
H4W 2J2,(30.306533333333334,-49.108666666666664)
L4A 3X5,(21.9788,-39.6544)
L3R 0W9,(32.8943,-59.49095)
L4E,(32.944575,-59.588275)
M4M 1H2,(40.93043125000001,-74.38993125)
M5L 1G5,(39.28341,-71.44151000000001)
M4W 2E4,(32.764675,-59.532)
M5C 1W6,(21.82555,-39.6893)
T3K 4A2,(25.55595,-57.055)
L4L 0H3,(21.88895,-39.7721)
L4Z 1N8,(21.81265,-39.829)
H7G 2V9,(22.78675,-36.8481)
J6E 7Y8,(23.0335,-36.7454)
T3J 0T4,(34.0946,-76.01833333333333)
T2Y 4G9,(25.4527,-57.056)
L5B 0H8,(21.7908,-39.8241)
H9R 2V4,(22.72515,-36.89495)
M6M 2J1,(21.8459,-39.75065)
H2S 3B3,(22.76675,-36.80665)
M8X 1E2,(29.09723333333333,-53.01176666666667)
H1N 1B3,(22.78765,-36.77405)
M8Z 1T3,(34.89552,-63.624880000000005)
T2R 0G6,(34.0126,-76.04333333333334)
""89181"",(18.138,-57.5545)
""06759"",(20.7838,-40.7526)
H3L 1N3,(22.7739,-36.83605)
M6N 3P9,(21.8399,-39.7376)
T3C 1E5,(25.5231,-57.0485)
M5A 1T7,(29.104566666666667,-52.90603333333333)
L6T 4G6,(29.1367,-53.15063333333334)
M6J 1G8,(38.189125,-69.4897875)
""61956"",(19.93165,-44.08035)
L5R 3Z1,(32.701499999999996,-59.7534)
L6T 3R8,(36.429550000000006,-66.43558333333334)
M9R 2R5,(37.43964285714286,-68.18282857142857)
H2Y 1J3,(39.00751428571429,-63.04314285714286)
L4W 4V8,(36.35391666666666,-66.33866666666667)
H2V 1J8,(34.14255,-55.2091)
H4A 2A5,(22.73515,-36.804)
T2A 0S7,(25.51905,-56.988)
M6R 1W8,(29.101333333333333,-52.96526666666667)
M5T 1Y9,(21.8279,-39.69685)
H2Y 1Z7,(30.335400000000003,-49.03666666666667)
H3B 4G7,(30.334266666666664,-49.047200000000004)
T2E 3P3,(25.54275,-57.026)
M5V 3G5,(34.9157,-63.510619999999996)
L6X 0A2,(21.82555,-39.9162)
M5S 3L7,(29.112866666666665,-52.92796666666667)
L1N 4J6,(29.261799999999997,-52.631766666666664)
""43123"",(20.8823,-40.59135)
L3R 1L9,(29.2406,-52.87473333333333)
""85086"",(33.61186820809248,-111.47067052023134)
L3R 0N4,(32.872575,-59.4804)
L3Y 8S4,(35.25328,-63.58824)
M5G 1P7,(21.82755,-39.69235)
L1N 6A9,(21.9375,-39.4593)
L1W 3E5,(21.9167,-39.5343)
H4G 2M5,(34.097249999999995,-55.176675)
L6X 4H5,(21.8432,-39.8858)
L3P 1B7,(32.90255,-59.45635)
T2E 7B1,(25.5394,-57.007)
L1N 2R4,(21.9408,-39.4715)
M4L 1E2,(21.83255,-39.6607)
M5M 3X9,(21.86305,-39.70865)
T2E 6M3,(25.54755,-57.0155)
L3T 7M8,(21.95255,-39.6408)
H2J 1Y3,(34.1471,-55.18322500000001)
T2C 2Z4,(25.47765,-56.989)
T2E 7L1,(25.55605,-57.021)
L6T 2W4,(21.861,-39.8571)
M4P 2E7,(41.962108,-76.22291999999999)
L6H 5W9,(21.75915,-39.8422)
M2N 6R8,(21.88305,-39.70715)
M5S 1X5,(41.68115454545454,-75.79877727272728)
M4N 2N4,(29.15513333333333,-52.936033333333334)
L5L 3A2,(36.287,-66.40284999999999)
J2S 3H5,(22.8125,-36.4727)
M4N,(32.797575,-59.54902500000001)
M6K 1G1,(29.093100000000003,-52.946933333333334)
M5E 1A6,(34.91756,-63.49962000000001)
H2T 2L9,(36.41908,-58.87586)
M5C 2J2,(21.8332,-39.70215)
M5R 2B5,(21.8342,-39.6984)
L5C 1W1,(21.7833,-39.82055)
H4A 1C8,(37.89715,-61.35178333333334)
T3B 0M7,(25.5353,-57.081)
J4Z 3G3,(34.106049999999996,-55.083)
LS27 8EB,(21.8264,-39.68815)
L6A 4A1,(32.876625000000004,-59.65157500000001)
M5C 3H5,(29.10166666666667,-52.915333333333336)
M5G 1J5,(32.744225,-59.53725)
""15021"",(20.2203,-39.99795)
H2X 3J6,(39.8240875,-64.36472499999999)
M3C 1W6,(21.86715,-39.6714)
M5A 1L7,(21.82775,-39.67925)
T2A 0A7,(40.83552,-91.17519999999999)
L6H 6C8,(39.56350909090909,-72.43900909090908)
H2Y 1Z9,(39.0022,-63.047457142857134)
M6E 2L1,(21.84665,-39.7309)
""28070"",(28.32946,-64.66944)
H1Z 4N4,(22.7786,-36.81)
L5S 1R4,(21.83525,-39.84005)
M4P 3B7,(39.33737999999999,-71.45066)
""89114"",(24.122066666666665,-76.87366666666667)
M1X 1N6,(21.91935,-39.61535)
T2Y 1X7,(40.736560000000004,-91.26079999999999)
T2P 5M5,(43.7553,-97.78857142857143)
""85387"",(32.035295000000005,-106.77650000000001)
L5W 1N6,(29.092666666666663,-53.14216666666667)
M6B 4K7,(21.8511,-39.72975)
L1Z 1W4,(21.93115,-39.5084)
M3J 2E2,(32.82615,-59.6044)
M9A 2E3,(21.8383,-39.77435)
""89105"",(32.042011111111115,-102.2778888888889)
M6E 1A5,(36.39915,-66.19935)
H4C 2G9,(34.1134,-55.185174999999994)
M2L 2Y5,(29.165533333333332,-52.92336666666667)
M5A 4L6,(21.8263,-39.68305)
H2L 1A3,(36.41684,-58.860299999999995)
T2S 2A5,(25.50545,-57.037)
M5S 1X7,(36.38818333333334,-66.17358333333333)
H2H 1V4,(34.1505,-55.182649999999995)
T2P 2B5,(25.5234,-57.0415)
L6X 1A1,(32.764075,-59.820525)
M3C 2K1,(21.86115,-39.6745)
M1B 2L3,(21.89735,-39.6175)
H2W 1Z5,(40.46175555555556,-65.40917777777777)
M3C 1K4,(21.86375,-39.6657)
M5V 1A3,(21.81825,-39.69935)
M6A 2W4,(21.85825,-39.7311)
M5T 1K7,(21.82705,-39.69985)
L4W 1K6,(29.087333333333333,-53.084399999999995)
H3B 1J5,(22.7499,-36.7868)
M5M 3Y8,(37.48227142857143,-68.07275714285714)
""85037"",(33.32578916256156,-111.71014285714287)
M5R 3E9,(29.12216666666667,-52.94559999999999)
M1L 4W6,(36.44075,-66.07353333333333)
T2M 0K9,(38.3003,-85.56675)
T2G 0S3,(25.52155,-57.02)
H3J 1N7,(22.741,-36.7882)
L1T 4V4,(21.9417,-39.50875)
L6T 5M1,(29.159066666666664,-53.09613333333334)
M4I 1E1,(21.8253,-39.6852)
""61859"",(34.382442857142856,-75.39237142857142)
L4J 6K8,(21.89995,-39.7309)
T2P 2B7,(25.52375,-57.043)
M5H 0A6,(21.82395,-39.69355)
L3S 0A2,(32.8913,-59.442899999999995)
H4C 1A6,(30.322833333333335,-49.05486666666667)
M8Z 3N3,(21.82325,-39.7567)
T2E 6R6,(25.5408,-57.008)
""85277"",(30.082569999999997,-100.5652)
H4B 2K8,(22.73265,-36.81855)
L1N 2K7,(36.56938333333333,-65.76363333333333)
H2V 2K8,(34.138475,-55.197725000000005)
L4C 3R5,(21.93705,-39.7196)
T3E 2R1,(25.519,-57.067)
H2V 1Y1,(37.936366666666665,-61.33406666666667)
M6J 1R5,(21.82355,-39.7101)
L4Y 2C1,(41.041452941176466,-74.90393529411766)
T2P 1H4,(42.5384,-95.06616666666666)
M4K 2P7,(39.706672727272725,-72.1444)
H1W 1P8,(36.43428,-58.83708)
L5L 3J1,(21.7614,-39.8413)
T2G,(48.487444999999994,-108.35350000000003)
M4H,(21.85395,-39.67165)
H3T 1Y8,(42.970527777777775,-69.53579444444443)
L4E 3G2,(29.298533333333335,-52.95269999999999)
H2S 1V1,(30.359866666666665,-49.06666666666666)
T2R 1L8,(25.52135,-57.041)
H4C 1H5,(30.3198,-49.0562)
H1T 1G8,(22.7919,-36.7863)
M8Z 5X5,(21.815,-39.75915)
""61864"",(30.005225000000003,-66.118775)
L6T 5H8,(29.140666666666664,-53.12126666666666)
M5V 1M1,(42.02794814814816,-76.45862222222222)
T2H 0E8,(42.49986666666667,-95.056)
T2L 2J7,(45.42141111111111,-101.46088888888889)
M5R 3H2,(21.83665,-39.70735)
M4A 1J6,(29.1507,-52.87773333333333)
M9B 1K9,(32.730725,-59.654425)
M6H 1Z5,(29.112666666666666,-52.95453333333334)
M6R 2L6,(39.6781,-72.22607272727272)
T2H 1K1,(25.50155,-57.029)
M4H 1C2,(21.85355,-39.672)
M5C 3H9,(21.82575,-39.6877)
H7M 2R5,(22.8034,-36.8666)
M2K 1B6,(21.88415,-39.6892)
T2E 6M9,(25.54425,-57.017)
M2M 2Y6,(21.87375,-39.7667)
H5B 1E4,(37.922533333333334,-61.30441666666667)
""44133"",(41.06298625000003,-81.23302749999998)
M5K 1E6,(21.82365,-39.6902)
M6R 1B5,(21.82025,-39.725)
J4B 6G4,(30.384433333333334,-48.96516666666667)
""61873"",(38.203599999999994,-83.85871428571429)
H2R 2X9,(22.76755,-36.8098)
M6N 0A3,(29.115399999999998,-52.980466666666665)
L4W 2Z4,(21.8177,-39.82215)
M6G 3N2,(29.1127,-52.950733333333325)
M3K 1N7,(21.86575,-39.7296)
M6C 2N9,(21.8444,-39.71585)
L7E 1C1,(29.253866666666667,-53.15989999999999)
M1P 2R7,(29.167199999999998,-52.847633333333334)
M5B 1Z2,(32.74255,-59.53189999999999)
L4T 1A3,(21.8504,-39.8232)
L4W 5B3,(32.741625,-59.7046)
""89178"",(35.77853931034483,-114.48342758620699)
L4C 3C4,(29.254766666666665,-52.96013333333334)
M6K 1G7,(21.8191,-39.7148)
T2L 2L5,(38.314975000000004,-85.59675)
H8T 2L7,(22.71835,-36.85275)
L6A 1C6,(29.235000000000003,-53.014166666666675)
H9R 4W3,(30.321133333333336,-49.19773333333333)
L6R 3W9,(21.8795,-39.8927)
T2R 0J1,(34.02776666666667,-76.054)
T3R 0A1,(49.736044444444445,-110.98858333333331)
M2M 3W5,(40.4215,-73.30903076923076)
M5T 3M1,(21.8289,-39.70085)
L3R 1L5,(21.9291,-39.66045)
H3X 2C5,(22.7395,-36.812)
H7T 2Z8,(22.77925,-36.89635)
M6P 2A3,(34.93249999999999,-63.581399999999995)
M5S 3E4,(21.82955,-39.697)
H8S 2H4,(30.289533333333328,-49.12746666666667)
L6T 2J5,(21.854,-39.86675)
T2A 5L5,(25.5301,-56.9795)
T2R 0N5,(25.5199,-57.0405)
M4K 3W1,(36.4075,-66.1237)
M5S 1M2,(34.93542,-63.51178)
L3T 1S4,(21.90295,-39.711)
T3A 1B4,(25.5527,-57.081)
M6J 3K6,(32.732625,-59.570800000000006)
L4C 0C7,(32.914875,-59.58135)
L4X 2G6,(21.8118,-39.7879)
H4G 1Z5,(22.7341,-36.7835)
T2G 1V1,(25.51145,-57.0255)
T2R 1L6,(25.52035,-57.033)
M1S 4A7,(32.844425,-59.435325)
T2G 0T4,(44.65975,-99.77687499999999)
""89112"",(28.89142,-92.102)
T3C 0P3,(25.5212,-57.0445)
M1B 1V4,(21.91025,-39.62295)
L5A 1W7,(38.1350625,-69.6621375)
M5G 1Y8,(32.7408,-59.540724999999995)
M3J 3G9,(21.8912,-39.7446)
M5X 1C9,(29.09996666666667,-52.92143333333333)
T2G 3E8,(25.5206,-57.018)
L3R 0M9,(35.090039999999995,-63.4419)
M4C 5P2,(21.8418,-39.66075)
L5A 3R8,(21.79845,-39.8119)
M5B 1R8,(40.74695333333333,-74.08952000000001)
H7V 2V4,(22.77035,-36.8743)
H3B 2E3,(30.334733333333332,-49.0462)
M6A 2E2,(21.86645,-39.71635)
T2H 2M4,(25.49975,-57.0185)
M5C 2E3,(29.1002,-52.91726666666667)
L1T 0B8,(29.243799999999997,-52.70636666666667)
T2A 6K5,(42.55063333333334,-94.98616666666668)
T2E 0C9,(25.52655,-57.0185)
M9V 1A5,(32.801,-59.669374999999995)
L3P 3J3,(42.38033448275861,-76.5414448275862)
""15126"",(38.688286956521736,-76.75171304347829)
T2B 3M3,(25.50455,-56.999)
M2R 2S9,(37.53554285714286,-68.09779999999999)
M4T 1L9,(21.8441,-39.6964)
M5T 2Z5,(38.80424444444445,-70.56858888888888)
L6T 4K8,(21.8549,-39.841)
L6H 6G2,(21.7385,-39.8617)
H3T 1C4,(22.7516,-36.81195)
T2P 1G7,(34.0306,-76.051)
M6G 1C7,(29.103133333333332,-52.94726666666667)
H2S 1P7,(30.35383333333333,-49.0721)
L1V 6Y9,(21.90455,-39.5656)
M5X 1C1,(32.7366,-59.536675)
T3C 0K8,(25.5215,-57.071)
""44319"",(20.5912,-40.75405)
H2C 1R5,(22.78035,-36.8287)
H2Y 2M1,(22.7505,-36.778)
M3J 2C2,(21.88105,-39.7383)
T2A 6V4,(40.84012,-91.1874)
L7A 3V4,(32.7826,-59.85805)
L4X 2C8,(21.8122,-39.7852)
M3J 3E5,(32.814425,-59.59885)
T2E 8V6,(25.5397,-57.011)
M5V 1P6,(36.37324999999999,-66.15911666666666)
L5B 3J1,(21.7926,-39.822)
L6H 7T2,(21.74505,-39.85765)
M5V 3B6,(21.822,-39.6954)
T1X 0J8,(25.4934,-56.9375)
M5V 2A8,(41.080776470588226,-74.72854705882352)
M5S 3L9,(21.834,-39.6943)
H2J 3K9,(22.76405,-36.788)
L5E 3G9,(21.7864,-39.77895)
H2G 1N3,(30.3653,-49.061766666666664)
M1K 4G7,(29.1614,-52.84053333333333)
M5S 2V6,(38.81503333333333,-70.5720111111111)
M2M 3T6,(21.89165,-39.70845)
H3N 1J7,(22.76405,-36.8169)
M6J 3K2,(21.8216,-39.71325)
M5T 1K5,(34.949940000000005,-63.51866)
M4N 2J2,(29.146133333333335,-52.934200000000004)
M8Z 5Y2,(21.81525,-39.76045)
M6N 5B3,(21.8345,-39.7319)
""61844"",(20.0617,-43.91575)
M4R 1K8,(38.85051111111111,-70.57696666666666)
L9N 1A8,(22.06275,-39.75535)
H2M 2T6,(37.93396666666667,-61.32821666666666)
M4M 2M8,(21.82765,-39.67025)
L5A 1W1,(32.686425,-59.711325)
L9P 1H3,(22.04585,-39.56665)
H4A 3J1,(38.976842857142856,-63.086657142857135)
M5E 1T3,(34.9259,-63.4898)
H2X 1L4,(40.45356666666666,-65.39015555555555)
L6V 1N2,(32.777550000000005,-59.817825)
T2H 0K2,(38.2504,-85.55324999999999)
L6A 1S6,(29.22696666666667,-53.029133333333334)
T2N 2K2,(34.0437,-76.07133333333333)
H3G 2H1,(30.3293,-49.0486)
L3P 5E4,(21.9343,-39.64205)
J4Z 3P2,(22.7341,-36.7336)
L5G 3G7,(21.777,-39.79155)
M5A 2T2,(21.82915,-39.6847)
M9C 3S8,(29.10213333333333,-53.04873333333333)
J7V,(30.255366666666664,-49.3408)
T2R 1H6,(25.52075,-57.034)
L5T,(36.3872,-66.3852)
L3R 9G8,(29.245599999999996,-52.90506666666667)
M9W 4X8,(21.85765,-39.7911)
M8Z 1T9,(21.8084,-39.7702)
L4C 9V5,(21.9364,-39.71365)
H2T 2W6,(22.7615,-36.79825)
M5M 3Z9,(29.15523333333333,-52.946200000000005)
M3J 2M2,(21.8887,-39.7369)
T2R 0V3,(48.03865294117647,-107.35623529411767)
T2Z 3V8,(49.43266176470588,-110.61829411764707)
M4G 1X6,(21.85075,-39.68015)
M6P 3C4,(21.82585,-39.73755)
M1K 5H3,(29.15076666666667,-52.851333333333336)
H2Y 3P7,(30.337366666666668,-49.0374)
M5V 2Z5,(37.41405714285714,-68.0492)
J3Y 7J8,(22.7503,-36.7101)
H1W 3Z8,(22.7711,-36.78185)
M5S 3K6,(38.205012499999995,-69.4630375)
M1G 3V5,(21.89185,-39.6152)
L1V 6K3,(40.16775,-72.52084166666667)
L4G 6X6,(29.327366666666666,-52.96966666666666)
J3H 6M5,(22.7822,-36.5918)
T2G 2G3,(38.2879,-85.54525000000001)
L1S 7L8,(21.9302,-39.5134)
L6T 5A9,(21.8603,-39.8435)
H2Y 2E5,(41.70790833333334,-67.42613333333334)
M6H,(41.98174615384615,-76.37897692307692)
T2X 1J6,(40.730760000000004,-91.24940000000001)
M1X 0A8,(21.91755,-39.6252)
T2E 3K4,(34.041466666666665,-76.03666666666668)
""85022"",(33.57336995377503,-111.88329738058535)
J5R 1T3,(22.7077,-36.74475)
M5A 1T5,(29.1041,-52.90713333333333)
M3A 1X7,(21.87985,-39.6675)
L6G 1A6,(21.92295,-39.67725)
M9B 4K8,(29.099466666666668,-53.0325)
M1R 4C2,(40.39303846153847,-73.2100923076923)
H8N 2S2,(22.71835,-36.80765)
T2J 6N5,(25.46395,-57.014)
H2Y 3Y8,(22.7509,-36.7794)
T2E 2S5,(25.5342,-57.0315)
M5E 1C2,(40.531614285714284,-73.70133571428572)
M6C 1B2,(38.22125,-69.498025)
L4Z 4C4,(29.0664,-53.09470000000001)
L3R 5E4,(21.91265,-39.66695)
L3Y 3E3,(38.56515,-69.504225)
T2E 3R1,(25.5405,-57.0065)
M1N 1T8,(36.4214,-66.0428)
""85253"",(33.476596511627875,-111.67459999999994)
L3R 3Z1,(21.93825,-39.65465)
H4A 3K4,(30.319466666666667,-49.0794)
M3H 5R4,(21.8633,-39.7265)
M8W 3P6,(21.79565,-39.7731)
T3H 4A3,(38.279650000000004,-85.6565)
H2W 1T7,(22.7578,-36.79025)
L3Y 4Z1,(42.53710689655173,-76.74335172413794)
""15230"",(26.961466666666666,-53.32993333333334)
T2G 2N6,(25.51905,-57.0295)
H2T 1G3,(22.7628,-36.79515)
L9P 1N7,(22.0442,-39.5671)
M4V 1L3,(29.12506666666667,-52.930299999999995)
L4B 4P9,(21.92175,-39.712)
M2K 2X9,(32.825649999999996,-59.527)
L4G 3G8,(36.668416666666666,-66.20221666666667)
M4V 1R1,(21.8434,-39.7013)
J3B 5H9,(22.652,-36.6334)
L3Y 6M8,(29.368066666666664,-52.97113333333334)
M3B 1X8,(41.85166521739131,-75.90778695652173)
T2G 4A3,(25.5113,-57.0275)
M4N 2K7,(29.150066666666664,-52.934599999999996)
T2H 0B3,(25.4987,-57.0325)
T2N 0S6,(25.5285,-57.055)
H2V 4H1,(41.3844,-66.91288181818182)
L4G 1J7,(21.9913,-39.7322)
M5V 1P8,(21.8234,-39.6962)
M6A 2B9,(21.8633,-39.716)
M5R 1L8,(29.1161,-52.93986666666666)
M6R 2N4,(21.8266,-39.7259)
T2V 2Y6,(33.9809,-76.052)
T2K 1C2,(25.55685,-57.0355)
L4L 3Y9,(32.836650000000006,-59.68022500000001)
M6B 3T7,(21.85635,-39.72695)
H3C 5L2,(22.74765,-36.7846)
T2Y,(40.75702,-91.2678)
J7P 5M6,(22.7891,-36.9261)
M5A 2A3,(21.8295,-39.68435)
M1W 2B4,(21.9159,-39.63315)
H3B 2M9,(30.333133333333336,-49.044399999999996)
M4G 1C3,(21.85215,-39.67935)
M9W 6J4,(21.87725,-39.8076)
L4B 1J8,(32.8856,-59.53247499999999)
H4L 3M3,(39.011585714285715,-63.155328571428576)
L4L 8P5,(21.8862,-39.77055)
M6A 2T5,(32.790775,-59.592325)
L1R 0A1,(32.937275,-59.216649999999994)
M1L 1C9,(32.769975,-59.458825000000004)
H1S 1L4,(22.7896,-36.7911)
T2J 0A4,(25.4853,-57.0325)
M6P 1B5,(21.8286,-39.7269)
T2E 8V2,(25.5484,-57.017)
T2H 2C2,(25.49965,-57.0225)
L5A 2G4,(37.35388571428571,-68.24115714285713)
J6J 4J3,(22.6808,-36.87385)
M6H 1C2,(29.101,-52.95883333333334)
T1Y 6R7,(25.53975,-56.999)
H2X 2H5,(42.831805882352946,-69.24471176470587)
M9C 5J5,(21.82275,-39.78355)
L4L 6A4,(21.8927,-39.77805)
M5V 3Z4,(21.82035,-39.6974)
H4B 1T4,(22.7272,-36.8155)
M4S 2C6,(39.73283636363636,-72.18052727272728)
M5T 2C2,(42.242541935483864,-76.83640967741935)
M5A 2A7,(29.10596666666667,-52.911833333333334)
M1P 4P5,(43.229036250000014,-78.26712125)
T2E 0C3,(25.5266,-57.022)
H8R 3H8,(22.7166,-36.8229)
M5T 2R7,(37.41217142857142,-68.06062857142857)
H4P 1W9,(30.3319,-49.09903333333333)
H3B 4A5,(37.91743333333334,-61.30651666666665)
""89109"",(36.1085682102627,-115.13196214017492)
M6P 1Z5,(32.748975,-59.603750000000005)
L3R 0G3,(21.91745,-39.67765)
T2J 2T9,(25.4499,-57.109)
M6C 1A3,(40.04221666666667,-72.80269999999999)
H2T 1Y7,(22.7615,-36.79385)
L6V 1X4,(29.131266666666665,-53.16653333333333)
M4K 1P6,(40.318438461538456,-73.24522307692308)
H4A 1W8,(34.1028,-55.211825000000005)
M1N 1T6,(29.136366666666664,-52.83516666666666)
M4B 2S7,(37.46311428571429,-67.98128571428573)
T2G 3R7,(25.51025,-57.011)
H9B 2N4,(30.32173333333333,-49.1992)
M5V 2L3,(34.918,-63.51631999999999)
M4W 1S9,(32.757825,-59.542075)
H3T 1J5,(22.75315,-36.80805)
T2H 0L5,(25.49625,-57.0365)
M5B 1H6,(21.8305,-39.68915)
L4H 0A8,(32.8342,-59.717675)
M5G 1X5,(38.80653333333334,-70.5688111111111)
H2R 2N5,(30.361866666666668,-49.07840000000001)
L6A 4Y1,(21.92705,-39.75855)
L3R 2G5,(36.556933333333326,-66.08415000000001)
M4C 3X4,(21.84275,-39.65765)
T2W 5B5,(33.964333333333336,-76.089)
H2Z 1N2,(30.336666666666662,-49.04293333333334)
L4C 0H8,(21.947,-39.71025)
L6H 3H6,(40.564266666666654,-74.37451333333334)
M5B 2H5,(37.424214285714285,-68.04145714285714)
H2Y 4B2,(40.95413,-66.19709)
L4K 5P1,(21.9143,-39.76625)
J7X 1A2,(22.6292,-37.10725)
L3R 0P4,(32.892075000000006,-59.519125)
T3H 1S2,(25.5262,-57.0835)
L6W 1X3,(21.85065,-39.869)
M1G 3M6,(29.1844,-52.82070000000001)
L6V 4S6,(21.8591,-39.8721)
H8Y 1W6,(22.7556,-36.9034)
L4C 7R3,(21.93295,-39.72915)
M5A 2L2,(39.69460000000001,-72.1532)
T2G 2W1,(45.36663333333333,-101.38100000000001)
H2H 2N9,(30.355933333333336,-49.049233333333326)
M5E 1R9,(21.8245,-39.6874)
M4L 1Z1,(36.393049999999995,-66.10453333333334)
L6S 6G7,(21.8638,-39.8618)
L1S 6C8,(21.92655,-39.52705)
H7T 3B3,(39.05397142857144,-63.209942857142856)
T2R 1B2,(25.5201,-57.041)
M5V 3W5,(21.81725,-39.7008)
H4E 3V9,(30.308933333333332,-49.05866666666666)
T1X 1G6,(25.52005,-56.9555)
T2J 1G7,(38.2222,-85.54475)
H3Z 1Z5,(22.74455,-36.79295)
M5M 6B8,(21.86995,-39.7108)
M5A 1L9,(32.741249999999994,-59.519349999999996)
L4B 4N7,(21.92135,-39.71395)
H9X 1L5,(34.0525,-55.462275000000005)
M5H 1S3,(29.099866666666667,-52.92166666666666)
H9H 0C5,(22.7262,-36.92825)
H9H 3C6,(30.30643333333333,-49.24436666666667)
L3R 6H2,(21.9259,-39.6802)
T2N 4N5,(25.52775,-57.043)
M9L 1R2,(29.176933333333334,-53.03633333333334)
H2X 1Y9,(30.338866666666664,-49.044900000000005)
M8Z 1S2,(39.65567272727272,-72.29533636363637)
T2Y 3R9,(25.4548,-57.034)
H4R 1R2,(22.74785,-36.85355)
""44117"",(39.38380000000001,-77.23827368421054)
L3T 2G9,(21.90475,-39.70805)
M5S 1H1,(34.92960000000001,-63.52532)
M3C 1P7,(21.8679,-39.67375)
L7E 1M3,(21.9304,-39.856)
H4M 1P1,(30.334166666666665,-49.12106666666667)
L6Z 0B3,(29.159266666666667,-53.19313333333334)
M6K 1V4,(29.09996666666667,-52.95949999999999)
H8R 1E9,(22.72125,-36.8256)
L5C 2T1,(34.85416,-63.7288)
L4W 5S6,(36.36398333333333,-66.35071666666668)
M4L 1C2,(34.93094,-63.462340000000005)
M3J 2K8,(21.88755,-39.7355)
L5N 3C6,(21.78585,-39.8772)
M4L 3A8,(21.83335,-39.6583)
M5S 1R1,(32.751475,-59.544225000000004)
T2S 2S7,(40.825779999999995,-91.2576)
L6V 3C9,(21.8514,-39.87825)
M5S 2R2,(21.83,-39.70445)
L4H 2T1,(36.52076666666667,-66.34158333333333)
T2S 1W8,(42.5282,-95.06)
H4N 1L8,(34.15067500000001,-55.2458)
H3P,(22.7609,-36.81225)
M6K 1L2,(32.732925,-59.5753)
M4S 1S5,(21.8532,-39.6989)
M3J 3L6,(21.88355,-39.7353)
M5S 2G7,(29.105566666666665,-52.93326666666667)
M5H 2R3,(21.82515,-39.68965)
H2Z 0A4,(22.7512,-36.78115)
T2Y 3S6,(25.45065,-57.034)
T2A 0P6,(25.519,-56.998)
L3X 1V9,(22.01345,-39.7151)
M3A 3K8,(21.9287,-39.66185)
H2J 1W7,(30.350266666666666,-49.05459999999999)
L5S 1Z2,(21.8251,-39.85285)
L4J 1W5,(40.174033333333334,-72.807725)
L4W 1R1,(21.8195,-39.8172)
L4B 3K1,(21.93225,-39.6911)
L3Y 3Y5,(29.371333333333336,-52.973333333333336)
M1L 4S8,(21.8653,-39.63985)
H2C 1T3,(22.7838,-36.827)
M4M 2R7,(32.74205,-59.503550000000004)
L5M 4L9,(21.7782,-39.8514)
H9G 1W9,(30.31373333333333,-49.221066666666665)
M5A 1P1,(29.102733333333333,-52.9125)
L5N 2Y1,(21.8049,-39.8755)
H4L 1J2,(22.75985,-36.8487)
H2Y 2H4,(34.1257,-55.1694)
L4B 3K9,(29.242333333333335,-52.92466666666667)
M3J 3J6,(29.1786,-52.984)
L4T 4J3,(29.136866666666666,-53.09506666666667)
